Action,Price,Shares Held,Balance,Portfolio Value,Transaction Cost,Reward,Slippage,Time Penalty
Sell,193.3,45363.486860600446,1252968.1522934535,10021730.16244752,0.35918841619856573,-0.5411734161985566,0.009999999999990905,0.171985
Sell,193.31,45352.18490579793,1255245.1304694163,10022275.994609214,0.025398456481766182,-0.19159345648176618,0.0,0.166195
Sell,193.31,45334.481410949564,1258825.361095916,10022433.962646578,0.1269922824088309,-0.3021792824088218,0.009999999999990905,0.165187
Sell,193.31,45309.6021262165,1263786.692572161,10022585.879591074,0.16262947229178049,-0.33781647229177136,0.009999999999990905,0.165187
Sell,193.31,45285.97679767302,1268545.9947144296,10022778.169472601,0.2539845648176618,-0.4340465648176527,0.009999999999990905,0.170062
Sell,193.31,45262.84379543434,1272822.213972518,10022582.548067931,0.06221325863461118,-0.2422752586346021,0.009999999999990905,0.170062
Sell,193.31,45254.365589981666,1274423.204056184,10022544.61625554,0.1269922824088309,-0.3070542824088218,0.009999999999990905,0.170062
Sell,193.31,45236.03808495517,1278099.7063412184,10022678.228543904,0.2539845648176618,-0.4340465648176527,0.009999999999990905,0.170062
Sell,193.32,45219.77629196701,1281146.7816531174,10023033.93441618,0.2539845648176618,-0.4347695648176618,0.0,0.180785
Sell,193.32,45190.352013713265,1286681.5570355,10022880.408326548,0.08031697153504797,-0.261101971535048,0.0,0.180785
Sell,193.32,45179.92826340418,1288599.869097773,10022783.60097907,0.2539845648176618,-0.4347695648176618,0.0,0.180785
Sell,193.32,45161.29601220339,1292293.9869833137,10022875.732062474,0.35918841619856573,-0.5399734161985658,0.0,0.180785
Sell,193.32,45136.36771355381,1296966.0678670215,10022728.674251243,0.05679267521679932,-0.24757767521681864,0.010000000000019327,0.180785
Sell,193.32,45122.72633725737,1299569.9745147256,10022695.430033322,0.2539845648176618,-0.4200335648176618,0.0,0.166049
Sell,193.32,45107.96736947909,1302327.5786443455,10022599.830512043,0.2539845648176618,-0.4195355648176618,0.0,0.165551
Sell,193.32,45078.124041924646,1307817.6995373503,10022320.639322221,0.2539845648176618,-0.4217105648176618,0.0,0.167726
Buy,193.29,45097.74632223243,1303940.003698337,10020883.390322644,0.06719799953564982,-0.24241199953566916,0.010000000000019327,0.165214
Buy,193.29,45127.861413009516,1298287.1552222683,10021051.487742878,0.1269922824088309,-0.3013812824088502,0.010000000000019327,0.164389
Buy,193.29,45136.5456077277,1296588.4202311225,10021031.32074881,0.2539845648176618,-0.4337875648176811,0.010000000000019327,0.169803
Buy,193.29,45157.65750005418,1292313.4486665907,10020837.066852063,0.2539845648176618,-0.4337875648176811,0.010000000000019327,0.169803
Buy,193.29,45187.88954241734,1286304.3382949857,10020671.507948834,0.16654881699134141,-0.34635181699136075,0.010000000000019327,0.169803
Buy,193.29,45205.36280694686,1283088.6429090335,10020833.219863791,0.035918841619856576,-0.2157218416198759,0.010000000000019327,0.169803
Buy,193.29,45233.975506686984,1277824.806915581,10021099.932603108,0.1269922824088309,-0.30679528240885023,0.010000000000019327,0.169803
Buy,193.28,45244.22404463431,1275808.3171233414,10020611.94047026,0.15449277941469727,-0.3331557794146882,0.009999999999990905,0.168663
Buy,193.28,45266.2011569832,1271601.8811418714,10020653.240763584,0.025398456481766182,-0.2040614564817571,0.009999999999990905,0.168663
Buy,193.28,45289.05855721832,1267377.485137319,10020846.723076476,0.35918841619856573,-0.5378514161985566,0.009999999999990905,0.168663
Buy,193.28,45298.21209292807,1265646.0075656718,10020884.440886809,0.035918841619856576,-0.2145818416198475,0.009999999999990905,0.168663
Buy,193.28,45331.82395493972,1259412.1073936473,10021147.041404396,0.2539845648176618,-0.4283805648176527,0.009999999999990905,0.164396
Buy,193.27,45347.14699600628,1256354.6946499962,10020597.79456813,0.1269922824088309,-0.30319528240882176,0.009999999999990905,0.166203
Buy,193.27,45358.002127533895,1254330.1616910556,10020671.23287953,0.2539845648176618,-0.4301875648176527,0.009999999999990905,0.166203
Sell,193.31,45333.37916445929,1258048.5720714536,10021444.09835308,0.025398456481766182,-0.1905324564817662,0.0,0.165134
Sell,193.31,45303.057849829696,1263931.904941486,10021466.017892065,0.0439914170602461,-0.2091254170602461,0.0,0.165134
Sell,193.31,45271.2431936018,1270021.8919831715,10021405.913738335,0.1269922824088309,-0.3034272824088218,0.009999999999990905,0.166435
Sell,193.31,45240.564862686486,1276201.173441623,10021654.767047547,0.1269922824088309,-0.3012142824088218,0.009999999999990905,0.164222
Sell,193.31,45229.68387507333,1278245.1501649457,10021595.34005537,0.035918841619856576,-0.2132918416198475,0.009999999999990905,0.167373
Sell,193.31,45205.556626115955,1283115.6805013823,10021801.831895858,0.13677487400114446,-0.31414787400113536,0.009999999999990905,0.167373
Sell,193.31,45194.592710768375,1285242.8421671512,10021809.559085786,0.21401119832286372,-0.39022719832285463,0.009999999999990905,0.166216
Sell,193.31,45163.983228034376,1291054.32487289,10021703.922684215,0.050796912963532365,-0.22701291296352327,0.009999999999990905,0.166216
Sell,193.31,45140.09214068366,1295839.4524161958,10021870.664131755,0.07183768323971315,-0.24911868323970407,0.009999999999990905,0.167281
Sell,193.31,45119.7579369994,1299762.1314067782,10021862.538208133,0.035918841619856576,-0.21243784161984747,0.009999999999990905,0.166519
Sell,193.32,45096.52595604252,1304375.8558902757,10022436.253712416,0.2501457862740217,-0.4170007862740217,0.0,0.166855
Sell,193.32,45075.55412002106,1308623.3274365114,10022629.449918982,0.2539845648176618,-0.4208395648176618,0.0,0.166855
Sell,193.32,45043.64799731064,1314937.1698018524,10022775.200641945,0.2539845648176618,-0.4208395648176618,0.0,0.166855
Sell,193.32,45018.386471519305,1319736.4882950482,10022690.96096916,0.43770907315462704,-0.6137020731546463,0.010000000000019327,0.165993
Sell,193.32,44990.806997846514,1325237.2739901422,10022860.08281383,0.2539845648176618,-0.4198145648176618,0.0,0.16583
Sell,193.32,44958.27288564823,1331359.108835019,10022692.423088534,0.2539845648176618,-0.4181765648176618,0.0,0.164192
Buy,193.28,44985.382024970844,1326241.7651267685,10021016.402913133,0.1269922824088309,-0.30220928240882183,0.009999999999990905,0.165217
Buy,193.28,44999.1261934736,1323528.1683318364,10020959.279006414,0.1163903493627353,-0.2916073493627262,0.009999999999990905,0.165217
Buy,193.28,45012.00620324587,1321147.197271907,10021067.75623527,0.025398456481766182,-0.20180545648175707,0.009999999999990905,0.166407
Buy,193.27,45023.144079303944,1318988.2545703005,10020611.310777374,0.22574641910966708,-0.399826419109658,0.009999999999990905,0.16408
Buy,193.27,45056.98738257181,1312505.8611004564,10020669.81253011,0.1163903493627353,-0.29161634936272623,0.009999999999990905,0.165226
Buy,193.27,45075.229052784794,1308835.3923792175,10020524.911410935,0.025398456481766182,-0.19056845648176618,0.0,0.16517
Buy,193.265,45108.22224229563,1302702.5051429952,10020543.07680026,0.13197425118073827,-0.311235251180753,0.01500000000001478,0.164261
Buy,193.27,45125.722452931055,1299323.9096133928,10020772.288091378,0.035918841619856576,-0.21048584161984746,0.009999999999990905,0.164567
Buy,193.26,45141.05013742462,1296507.9790929179,10020467.328651601,0.1269922824088309,-0.31628228240884115,0.020000000000010232,0.16929
Buy,193.26,45157.16119883923,1293418.2121108307,10020491.1853985,0.2539845648176618,-0.42851556481768116,0.010000000000019327,0.164531
Buy,193.26,45185.55452547294,1288057.7060307784,10020617.973623678,0.2539845648176618,-0.43953756481767203,0.020000000000010232,0.165553
Sell,193.31,45170.76530463155,1290992.0774078476,10022952.718446175,0.025398456481766182,-0.19146545648176616,0.0,0.166067
Sell,193.31,45138.74076908494,1297423.677226291,10023193.655298103,0.0439914170602461,-0.220058417060237,0.009999999999990905,0.166067
Sell,193.31,45122.74793326184,1300603.164483691,10023281.567462537,0.1269922824088309,-0.3012692824088218,0.009999999999990905,0.164277
Sell,193.31,45089.738011961876,1306693.962049652,10022991.217142003,0.274726311487946,-0.4517623114879369,0.009999999999990905,0.167036
Sell,193.32,45058.84042831928,1312789.335907677,10023564.36751036,0.2539845648176618,-0.4210205648176618,0.0,0.167036
Sell,193.32,45048.7371256934,1314767.4088931277,10023589.270032175,0.234162198680262,-0.40119819868026196,0.0,0.167036
Sell,193.32,45018.19469625056,1320840.7049480025,10023758.10362716,0.27236810209798723,-0.43775410209798726,0.0,0.165386
Sell,193.32,45006.18775363031,1323266.1111703876,10023862.327702198,0.035918841619856576,-0.20130484161985657,0.0,0.165386
Sell,193.32,44994.46558415467,1325615.5429150653,10023945.629643844,0.2539845648176618,-0.4192305648176618,0.0,0.165246
Sell,193.32,44964.988216694655,1331324.0304646972,10023955.552516108,0.10159382592706473,-0.26683982592706473,0.0,0.165246
Sell,193.32,44956.593084399654,1332970.4130207617,10023978.988096902,0.2327806987254706,-0.3977176987254706,0.0,0.164937
Sell,193.32,44933.476596940534,1337598.159085182,10024137.854805727,0.2327806987254706,-0.39836469872547065,0.0,0.165584
Sell,193.32,44924.133648368195,1339393.176969945,10024126.693872485,0.10159382592706473,-0.2689568259270647,0.0,0.167363
Sell,193.32,44912.146185055,1341778.2675093224,10024194.368004154,0.025398456481766182,-0.19276145648176618,0.0,0.167363
Sell,193.32,44904.33247987058,1343337.3522923263,10024242.907300908,0.2539845648176618,-0.4213475648176618,0.0,0.167363
Sell,193.32,44883.996552088385,1347354.0505126591,10024328.263962384,0.2816825088174787,-0.45904550881749806,0.010000000000019327,0.167363
Sell,193.32,44864.88311254585,1351122.6907259685,10024401.894043334,0.025398456481766182,-0.18996945648176616,0.0,0.164571
Sell,193.32,44833.59951261659,1357057.6181442495,10024289.075923288,0.2527114512125655,-0.4191104512125655,0.0,0.166399
Sell,193.32,44818.40746373032,1360129.3173636352,10024423.84825198,0.23553559578634958,-0.4019345957863496,0.0,0.166399
Sell,193.32,44787.00260334551,1366381.0887493521,10024604.432028105,0.09503232230765692,-0.2601883223076569,0.0,0.165156
Sell,193.32,44762.52170302522,1371016.7289779228,10024507.424606757,0.1269922824088309,-0.3021482824088502,0.010000000000019327,0.165156
Sell,193.32,44751.00701717564,1373217.2803965406,10024481.956956934,0.15861330989103864,-0.32308430989103865,0.0,0.164471
Sell,193.32,44717.72182420063,1379552.9956235527,10024382.978678018,0.19836828650524357,-0.36335628650524354,0.0,0.164988
Sell,193.32,44699.71620865566,1383123.8433789506,10024472.980836261,0.2539845648176618,-0.4183155648176618,0.0,0.164331
Sell,193.32,44686.55491977739,1385601.0705916486,10024405.867683014,0.2539845648176618,-0.4198805648176618,0.0,0.165896
Sell,193.32,44670.517944428146,1388648.917435933,10024353.446452782,0.21249873273959052,-0.38839473273960984,0.010000000000019327,0.165896
Sell,193.32,44635.369055587435,1395114.2084304667,10024023.75425663,0.2539845648176618,-0.4192455648176618,0.0,0.165261
Sell,193.32,44624.771825642725,1397222.067661727,10024082.956994979,0.2539845648176618,-0.4185545648176618,0.0,0.16457
Sell,193.32,44608.62020218012,1400289.215351747,10024027.672837209,0.5079691296353236,-0.6825711296353429,0.010000000000019327,0.164602
Sell,193.32,44588.24640024747,1404068.6363342495,10023868.430430092,0.08031697153504797,-0.24502797153504796,0.0,0.164711
Sell,193.32,44567.79419952316,1408181.3466837113,10024027.321335528,0.22999280535661543,-0.3945758053566154,0.0,0.164583
Sell,193.32,44533.48335200418,1414790.4494627474,10024003.451072196,0.07183768323971315,-0.23640568323971314,0.0,0.164568
Sell,193.32,44514.23005492792,1418543.7661056155,10024034.720324282,0.1813812591599934,-0.34634125915999336,0.0,0.16496
Sell,193.32,44501.14808512592,1420975.4116597692,10023937.359476311,0.0439914170602461,-0.20875641706024609,0.0,0.164765
Sell,193.32,44467.375322997024,1427186.7350444174,10023619.732486201,0.035918841619856576,-0.20173984161985659,0.0,0.165821
Sell,193.32,44438.64109063372,1432907.9204234157,10023786.016064726,0.168474300808377,-0.333660300808377,0.0,0.165186
Sell,193.32,44410.67591352367,1438175.227830832,10023647.095433228,0.06719799953564982,-0.2323839995356498,0.0,0.165186
Sell,193.32,44382.778362585166,1443798.1872923188,10023876.900347283,0.24493384417843087,-0.41011584417843083,0.0,0.165182
Sell,193.32,44374.22158973925,1445452.1733225302,10023876.691050922,0.08031697153504797,-0.24495397153504797,0.0,0.164637
Sell,193.32,44355.05380262406,1449166.8285092288,10023885.829632511,0.2409509146051439,-0.4065789146051439,0.0,0.165628
Sell,193.32,44346.609329795516,1450723.156016901,10023809.67165297,0.1967355979465085,-0.3623635979465085,0.0,0.165628
Sell,193.32,44309.321556833456,1457712.2713081196,10023590.314675163,0.16063394307009593,-0.3257479430700959,0.0,0.165114
Sell,193.32,44280.51412911331,1463137.8143279674,10023446.80576815,0.16063394307009593,-0.33911094307011524,0.010000000000019327,0.168477
Sell,193.32,44245.22912849918,1469974.0618337244,10023461.756955186,0.16063394307009593,-0.33717294307011525,0.010000000000019327,0.166539
Sell,193.32,44216.679167399365,1475714.8249772063,10023683.241618851,0.10159382592706473,-0.2761358259270841,0.010000000000019327,0.164542
Sell,193.32,44198.46117467111,1479399.5476572076,10023846.061944626,0.16063394307009593,-0.32580394307009597,0.0,0.16517
Sell,193.32,44161.466931940085,1486421.7323390665,10023716.519621722,0.1967355979465085,-0.3617295979465085,0.0,0.164994
Sell,193.32,44140.400612410485,1490533.8156873763,10023756.062078571,0.16063394307009593,-0.3256279430700959,0.0,0.164994
Sell,193.32,44130.874478740676,1492318.4046169464,10023699.058847094,0.1269922824088309,-0.29126128240883087,0.0,0.164269
Sell,193.32,44102.20742598134,1497635.5553073906,10023474.294898102,0.1502592949137123,-0.3151662949137123,0.0,0.164907
Sell,193.32,44065.5148370174,1504563.6732048634,10023309.001497068,0.15861330989103864,-0.32352030989103864,0.0,0.164907
Sell,193.32,44029.97707911188,1511664.0315205362,10023539.200454444,0.09836779897325425,-0.26256379897325427,0.0,0.164196
Sell,193.32,44008.48712380016,1515860.7561789027,10023581.48695195,0.1163903493627353,-0.2810273493627353,0.0,0.164637
Sell,193.32,43972.00651453406,1522961.8302976624,10023630.129687387,0.1269922824088309,-0.2922372824088309,0.0,0.165245
Sell,193.32,43951.801664683444,1526718.9645052024,10023481.262321806,0.26638125887940906,-0.4416262588794284,0.010000000000019327,0.165245
Sell,193.32,43940.63599578205,1528771.4518907443,10023375.20259533,0.035918841619856576,-0.21286184161987592,0.010000000000019327,0.166943
Sell,193.32,43911.29844587556,1534281.433665307,10023213.64922197,0.540575583078116,-0.7165255830781354,0.010000000000019327,0.16595
Sell,193.32,43902.845506639685,1535931.6776434577,10023229.770987041,0.2539845648176618,-0.4299345648176811,0.010000000000019327,0.16595
Sell,193.33,43867.58820684928,1542985.4957636474,10023906.323793817,0.09157543716264867,-0.26042143716264865,0.0,0.168846
Sell,193.33,43848.10827726217,1546899.602814144,10024054.37605724,0.2651676705228648,-0.43401367052286477,0.0,0.168846
Sell,193.33,43813.12555460444,1553862.4798104756,10024254.043282153,0.3311553571687298,-0.4960803571687298,0.0,0.164925
Sell,193.33,43773.22567381452,1561847.34288842,10024525.062406983,0.1163903493627353,-0.2835953493627353,0.0,0.167205
Sell,193.33,43752.64383434032,1565687.342024802,10024385.974517817,0.2539845648176618,-0.4211895648176618,0.0,0.167205
Sell,193.33,43728.20617619829,1570632.2828559238,10024606.38290034,0.2539845648176618,-0.4211895648176618,0.0,0.167205
Sell,193.35,43698.11149553794,1576508.7162518497,10025538.57391411,0.035918841619856576,-0.2116548416198759,0.010000000000019327,0.165736
Sell,193.36,43683.77954180209,1578825.0581027942,10025520.670305647,0.05679267521679932,-0.23164867521679933,0.0,0.174856
Sell,193.36,43657.48903954858,1583887.556272073,10025499.636959186,0.035918841619856576,-0.2107748416198566,0.0,0.174856
Sell,193.36,43648.81474942412,1585526.1008352921,10025460.92078394,0.2539845648176618,-0.4288405648176618,0.0,0.174856
Sell,193.36,43638.3203107437,1587454.7822626461,10025360.397548048,0.025398456481766182,-0.2002544564817662,0.0,0.174856
Sell,193.36,43614.9743407225,1591803.3552573514,10025194.793779455,0.1269922824088309,-0.3018482824088309,0.0,0.174856
Sell,193.36,43603.73640776893,1593986.7620434668,10025205.233849667,0.1269922824088309,-0.2962522824088309,0.0,0.16926
Sell,193.36,43572.34874061683,1599811.6459743897,10024960.99846006,0.2243130940207934,-0.3994630940207843,0.009999999999990905,0.16515
Sell,193.37,43539.821165003756,1604552.4517053068,10023847.670382082,0.1269922824088309,-0.2912892824088309,0.0,0.164297
Sell,193.37,43499.63382673979,1611991.1773865195,10023515.370463192,0.1269922824088309,-0.2940552824088309,0.0,0.167063
Sell,193.38,43469.15520403762,1617874.3667611447,10023939.600117939,0.2539845648176618,-0.41971756481766176,0.0,0.165733
Sell,193.38,43447.76444465829,1621925.4309733997,10023854.11928142,0.439914170602461,-0.605516170602461,0.0,0.165602
Sell,193.38,43418.283656285625,1627478.4029121187,10023706.096364634,0.2539845648176618,-0.41958656481766177,0.0,0.165602
Sell,193.38,43391.28626036744,1632856.4144635417,10023863.351493398,0.050796912963532365,-0.22772691296352326,0.009999999999990905,0.16693
Sell,193.38,43350.22437363522,1640971.8649262674,10024038.254299846,0.050796912963532365,-0.22772691296352326,0.009999999999990905,0.16693
Sell,193.38,43316.29016778261,1647305.7060884717,10023809.898734272,0.35557839074472647,-0.5316343907447174,0.009999999999990905,0.166056
Sell,193.38,43286.9908912846,1653146.3271059927,10023984.625662608,0.035918841619856576,-0.21197484161984748,0.009999999999990905,0.166056
Sell,193.375,43272.89268576402,1655753.8925249637,10023649.515634581,0.13911307540876636,-0.3085280754087618,0.0049999999999954525,0.164415
Sell,193.375,43255.390692526984,1659096.8202214427,10023607.995388849,0.2539845648176618,-0.42351656481765726,0.0049999999999954525,0.164532
Sell,193.375,43231.86379695437,1663633.8951396015,10023595.556875654,0.3445214258427701,-0.5143114258427656,0.0049999999999954525,0.16479
Sell,193.38,43220.36056326464,1665797.8769111885,10023751.202635305,0.2539845648176618,-0.4185565648176618,0.0,0.164572
Sell,193.38,43178.74060485612,1673770.4291020297,10023675.287269104,0.025398456481766182,-0.19055845648176617,0.0,0.16516
Sell,193.38,43148.4532475986,1679792.8156782892,10023840.704698905,0.13911307540876636,-0.3067180754087664,0.0,0.167605
Sell,193.38,43127.98976715537,1683813.373049694,10023904.0342222,0.08031697153504797,-0.24485497153504795,0.0,0.164538
Sell,193.38,43112.195634596086,1686923.2968500557,10023959.688668247,0.11358535043359864,-0.27832635043359866,0.0,0.164741
Sell,193.38,43077.34896019151,1693817.2602580634,10024115.002179898,0.1269922824088309,-0.29231928240883087,0.0,0.165327
Sell,193.39,43039.478477567936,1701277.0518470383,10024681.7946239,0.08031697153504797,-0.24762297153504798,0.0,0.167306
Sell,193.39,43016.908193735864,1705587.3644367272,10024627.240023306,0.1269922824088309,-0.29429828240883094,0.0,0.167306
Sell,193.39,43005.36195999331,1707753.2108936186,10024560.160336724,0.05679267521679932,-0.22409867521679933,0.0,0.167306
Sell,193.385,42984.57645199587,1711688.805739928,10024261.122909147,0.05679267521679932,-0.22885367521679476,0.0049999999999954525,0.167061
Sell,193.385,42970.307021574554,1714470.5543403658,10024283.37770756,0.08031697153504797,-0.25304397153504343,0.0049999999999954525,0.167727
Buy,193.36,43002.33443689842,1708510.4493921339,10023441.836110812,0.025398456481766182,-0.20235745648175707,0.009999999999990905,0.166959
Buy,193.36,43043.33287924947,1700453.0840117713,10023311.92954345,0.025398456481766182,-0.20235745648175707,0.009999999999990905,0.166959
Buy,193.36,43063.883828481616,1696488.7371287046,10023321.31420391,0.07619536944529853,-0.25315436944528946,0.009999999999990905,0.166959
Buy,193.36,43083.9609540334,1692442.598613516,10023157.288685415,0.17226071292138506,-0.34675071292137594,0.009999999999990905,0.16449
Buy,193.36,43108.08250685711,1687939.7155967676,10023318.549122658,0.09503232230765692,-0.2705423223076478,0.009999999999990905,0.16551
Buy,193.36,43121.90212200853,1685341.7633884712,10023392.757700041,0.30372136508127373,-0.48038036508126464,0.009999999999990905,0.166659
Buy,193.36,43145.70872563535,1680606.6611202937,10023260.900309145,0.035918841619856576,-0.2125778416198475,0.009999999999990905,0.166659
Buy,193.35,43156.29174195917,1678513.27760449,10022782.285912296,0.16654881699134141,-0.3420688169913607,0.010000000000019327,0.16552
Buy,193.35,43182.57281775396,1673343.4001674985,10022693.854480226,0.19175414134876387,-0.3776361413487741,0.020000000000010232,0.165882
Buy,193.35,43207.0219944315,1668536.0500113002,10022613.752634631,0.11358535043359864,-0.2994673504336089,0.020000000000010232,0.165882
Buy,193.35,43243.62589502375,1661259.980547569,10022415.047350412,0.11358535043359864,-0.29391235043361796,0.010000000000019327,0.170327
Buy,193.35,43263.395862572084,1657518.0198114926,10022495.609839804,0.1295072252156629,-0.30983422521568227,0.010000000000019327,0.170327
Buy,193.35,43272.43281093138,1655777.184719769,10022502.06871335,0.2539845648176618,-0.43431156481768113,0.010000000000019327,0.170327
Buy,193.35,43288.284481715964,1652563.6482529363,10022353.452792717,0.2539845648176618,-0.43431156481768113,0.010000000000019327,0.170327
Buy,193.35,43331.323828935274,1644601.5156688313,10022712.977993466,0.035918841619856576,-0.21624584161987592,0.010000000000019327,0.170327
Buy,193.35,43356.791919543866,1639604.9618858716,10022640.679529678,0.3999752926503464,-0.5803022926503658,0.010000000000019327,0.170327
Buy,193.35,43395.83974186092,1632342.7872881037,10022928.40137691,0.07183768323971315,-0.2489236832397325,0.010000000000019327,0.167086
Buy,193.35,43415.40765434474,1628484.4543545342,10022853.524322089,0.10775652485956973,-0.28670552485958906,0.010000000000019327,0.168949
Sell,193.37,43399.52039080545,1631638.134362428,10023803.392332477,0.2539845648176618,-0.41908456481766176,0.0,0.1651
Sell,193.37,43379.067601035844,1635563.8461980415,10023774.148210343,0.2539845648176618,-0.4332365648176527,0.009999999999990905,0.169252
Sell,193.37,43369.80931759181,1637285.8384689095,10023705.866211638,0.035918841619856576,-0.2151708416198475,0.009999999999990905,0.169252
Sell,193.37,43330.38163838623,1645252.9238058212,10024048.821220566,0.2539845648176618,-0.4332365648176527,0.009999999999990905,0.169252
Sell,193.37,43310.57994269935,1649127.9070069403,10024094.750526713,0.19836828650524357,-0.3776202865052345,0.009999999999990905,0.169252
Sell,193.37,43276.04629739524,1655583.397913891,10023872.470441207,0.15861330989103864,-0.33620030989102956,0.009999999999990905,0.167587
Sell,193.37,43240.22972257254,1662638.7299901773,10024001.95144403,0.19836828650524357,-0.37595528650523447,0.009999999999990905,0.167587
Sell,193.37,43225.11654039886,1665688.4599589258,10024129.245375853,0.15861330989103864,-0.33320030989102956,0.009999999999990905,0.164587
Sell,193.37,43194.365238843864,1671758.6234496508,10024253.02968489,0.2539845648176618,-0.4187775648176618,0.0,0.164793
Sell,193.38,43162.078805378675,1677694.8262628745,10024377.625647003,0.07183768323971315,-0.23752668323971315,0.0,0.165689
Sell,193.38,43136.312746921285,1682739.843477177,10024440.002476815,0.2539845648176618,-0.4192725648176618,0.0,0.165288
Sell,193.38,43106.074254299725,1688444.513293573,10024297.152590053,0.09836779897325425,-0.26369779897325424,0.0,0.16533
Sell,193.38,43063.51696213485,1696377.4753175117,10024000.385455148,0.3379044860950239,-0.5078634860950239,0.0,0.169959
Sell,193.38,43044.27755273945,1700236.4617210797,10024138.854869833,0.2539845648176618,-0.4239435648176618,0.0,0.169959
Sell,193.38,43014.89136816403,1705979.0397976062,10024198.732573166,0.11358535043359864,-0.28354435043359866,0.0,0.169959
Sell,193.38,42991.55514055537,1710427.3615718286,10024134.294652427,1.1358535043359865,-1.3058125043359865,0.0,0.169959
Sell,193.39,42961.13550436116,1716209.762038605,10024463.75722701,0.2539845648176618,-0.4250315648176618,0.0,0.171047
Sell,193.39,42928.63995780269,1722329.005601743,10024298.687041204,0.025398456481766182,-0.1964454564817662,0.0,0.171047
Sell,193.39,42918.86724386876,1724142.8622506019,10024222.598542381,0.3573879616717969,-0.5284349616717969,0.0,0.171047
Sell,193.39,42904.71596492772,1726966.274969898,10024309.295427268,0.25651183666437183,-0.4228848366643718,0.0,0.166373
Sell,193.39,42892.023983329746,1729491.582802447,10024380.100938587,0.2816825088174787,-0.4480555088174787,0.0,0.166373
Sell,193.39,42861.878366254765,1735294.2100932938,10024352.867343303,0.22287055112222684,-0.39546855112222684,0.0,0.172598
Sell,193.39,42851.546304505515,1737290.3390544893,10024350.87888281,0.2539845648176618,-0.42658256481766177,0.0,0.172598
Sell,193.39,42826.94653304389,1742106.0412024292,10024409.231227787,0.35918841619856573,-0.5317864161985657,0.0,0.172598
Sell,193.39,42788.10444667597,1749652.4479301958,10024443.966872862,0.06221325863461118,-0.24202125863463048,0.010000000000019327,0.169808
Sell,193.39,42756.740997002285,1755885.940559488,10024612.08196976,0.35918841619856573,-0.536453416198585,0.010000000000019327,0.167265
Sell,193.39,42736.67796436936,1759739.1757225678,10024585.327251958,0.06719799953564982,-0.2319089995356498,0.0,0.164711
Sell,193.41,42726.163225494616,1761754.6819180478,10025421.911360962,0.025398456481766182,-0.20192545648176619,0.0,0.176527
Sell,193.41,42701.954502179804,1766397.9801021277,10025383.000368724,0.3926506085641849,-0.5691776085641849,0.0,0.176527
Sell,193.41,42670.943589066046,1772618.5199158455,10025605.71947711,0.11070930512593437,-0.28652030512593435,0.0,0.175811
Sell,193.41,42652.66624048495,1776324.1531920847,10025776.330764279,0.164600810598123,-0.335513810598123,0.0,0.170913
Sell,193.41,42636.61715600765,1779540.803173299,10025888.927316738,0.2539845648176618,-0.42489756481766183,0.0,0.170913
Sell,193.41,42621.03434394698,1782427.0447670743,10025761.29722986,0.025398456481766182,-0.19631145648176618,0.0,0.170913
Sell,193.41,42593.57391935239,1787724.0116860578,10025747.143428003,0.3162082331418751,-0.48712123314187505,0.0,0.170913
Sell,193.42,42568.71901123756,1792365.679115526,10026007.310269095,0.2539845648176618,-0.4212615648176618,0.0,0.167277
Sell,193.42,42550.77075431567,1795705.671371109,10025875.750670847,0.025398456481766182,-0.1926754564817662,0.0,0.167277
Sell,193.42,42518.97089574082,1801805.9188372416,10025825.26949143,0.2539845648176618,-0.41920656481766183,0.0,0.165222
Sell,193.44,42485.90802736741,1808064.9326275808,10026538.981441533,0.025398456481766182,-0.19360245648176616,0.0,0.168204
Sell,193.44,42454.07947751929,1814170.886879041,10026488.021010373,0.1269922824088309,-0.2951962824088309,0.0,0.168204
Sell,193.44,42412.92965227642,1821991.7116121403,10026348.82354849,0.21848578393697982,-0.38668978393697984,0.0,0.168204
Sell,193.44,42373.05821594794,1829579.412459294,10026223.793752262,0.1295072252156629,-0.29468722521566293,0.0,0.16518
Sell,193.44,42350.90498998999,1833888.1321615146,10026247.193425179,0.21848578393697982,-0.3836657839369798,0.0,0.16518
Sell,193.44,42317.20975735772,1840671.1484704781,10026512.203933755,0.1295072252156629,-0.2946402252156629,0.0,0.165133
Sell,193.45,42271.343959718906,1849178.7865029906,10026570.275510613,0.2539845648176618,-0.4196655648176618,0.0,0.165681
Sell,193.45,42238.370264347344,1855623.448827401,10026636.176465394,0.0879828341204922,-0.25812783412049217,0.0,0.170145
Sell,193.45,42204.45928321327,1862315.778177613,10026768.42651522,0.23825864111453124,-0.4084036411145312,0.0,0.170145
Sell,193.45,42189.26163254593,1865168.3935655502,10026681.056381559,0.2539845648176618,-0.42065956481766176,0.0,0.166675
Sell,193.45,42152.11558143117,1872402.3207562105,10026729.07998407,0.5155323615083172,-0.6846343615083171,0.0,0.169102
Sell,193.45,42110.407644866114,1880081.7783246748,10026340.137224024,0.2539845648176618,-0.4230865648176618,0.0,0.169102
Sell,193.45,42093.8190267077,1883291.4629091003,10026340.753625704,0.35918841619856573,-0.5282904161985658,0.0,0.169102
Sell,193.45,42056.82163491402,1890111.1083811608,10026003.253655277,0.1269922824088309,-0.2960942824088309,0.0,0.169102
Sell,193.45,42027.30293795443,1895805.5937469965,10025987.34709428,0.31518655605061946,-0.4902305560506195,0.0,0.175044
